"","name","rookie_year","WAR_total"
"123","camermi01_proj",1995,46.1273674878302
"124","dawsoan01_proj",1976,46.1068674388039
"125","altuvjo01_proj",2011,46.0695484039491
"126","mcgrifr01_proj",1986,45.9139165500892
"127","willibe02_proj",1991,45.8536414078448
"128","fiskca01_proj",1969,45.4581582278801
"129","molinya01_proj",2004,45.1380533534632
"130","gonzalu01_proj",1990,44.8597340037532
"131","hernake01_proj",1974,44.8516554440904
"132","crawfca02_proj",2002,44.7779547761251
"133","zimmery01_proj",2005,44.6012916869362
"134","garcino01_proj",1996,44.3112212030954
"135","knoblch01_proj",1991,44.2941801520213
"136","heywaja01_proj",2010,44.1828576059147
"137","arenano01_proj",2013,44.1678791096335
"138","cainlo01_proj",2010,43.6216183561174
"139","simmoan01_proj",2012,43.6178103472898
"140","martiru01_proj",2006,43.4164935303847
"141","gordoal01_proj",2007,43.0786888454167
"142","bettsmo01_proj",2014,43.0536008761097
"143","posadjo01_proj",1996,42.8228343969789
"144","polanpl01_proj",1998,42.7206354932081
"145","smithre06_proj",1966,42.6927291346186
"146","ramirha01_proj",2005,42.3476628311395
"147","bandosa01_proj",1966,42.2667299523967
"148","whitede03_proj",1985,41.9758123601215
"149","freemfr01_proj",2010,41.8619075862387
"150","bankser01_proj",1953,41.8514700311641
"151","robinbr01_proj",1955,41.8200363965399
"152","reyesjo01_proj",2003,41.7770651525051
"153","machama01_proj",2012,41.6820812789947
"154","kendaja01_proj",1996,41.6778704789789
"155","boyerke01_proj",1955,41.6562018819866
"156","willima04_proj",1987,41.4715152984753
"157","lemonch01_proj",1975,41.4368683850279
"158","delahed01_proj",1888,41.3625283111352
"159","bondsbo01_proj",1968,41.2345997780277
"160","choosh01_proj",2005,40.8857422047307
"161","bautijo02_proj",2004,40.6460858976783
"162","uptonju01_proj",2007,40.471703964934
"163","phillto02_proj",1982,40.441838466142
"164","glassja01_proj",1880,40.1934690361935
"165","chaveer01_proj",1998,40.0160443180933
"166","gordojo01_proj",1938,39.9806864712718
"167","riceji01_proj",1974,39.9778863243571
"168","ordonma01_proj",1997,39.9561059820324
"169","gracema01_proj",1988,39.9437042996004
"170","ashburi01_proj",1948,39.3565046965471
"171","burksel01_proj",1987,39.2316764351154
"172","andruel01_proj",2009,39.2196569052985
"173","encared01_proj",2005,39.0882800105134
"174","boudrlo01_proj",1939,39.071223475357
"175","salmoti01_proj",1992,39.0179839684762
"176","davisge01_proj",1890,38.9722200807653
"177","martivi01_proj",2002,38.8738481263951
"178","fernato01_proj",1983,38.6212264526473
"179","justida01_proj",1989,38.6175177716437
"180","delgaca01_proj",1994,38.6046972584737
"181","reesepe01_proj",1940,38.585786547041
"182","yelicch01_proj",2013,38.5688052695583
"183","ellisma01_proj",2002,38.5154954455497
"184","glaustr01_proj",1998,38.4700110317886
"185","clarkja01_proj",1975,38.4036269799332
"186","allendi01_proj",1963,38.3186772549434
"187","rizzoan01_proj",2011,38.2987295205994
"188","ceyro01_proj",1972,38.2327364102873
"189","pencehu01_proj",2007,38.0106442173315
"190","belleal01_proj",1989,37.9265359248253
"191","evansda01_proj",1969,37.7896560310117
"192","lynnfr01_proj",1974,37.7851383084273
"193","aloumo01_proj",1990,37.5388658957357
"194","willibi01_proj",1959,37.4709566254033
"195","mccanbr01_proj",2005,37.3909461314032
"196","dykstle01_proj",1985,37.3517809708246
"197","markani01_proj",2006,37.3113424108129
"198","finlest01_proj",1989,37.2854924054244
"199","kendrho01_proj",2006,37.2426422717666
"200","sandere02_proj",1991,37.2062477292935
"201","jonesad01_proj",2006,37.1935358024573
"202","peraljh01_proj",2003,36.9480887951955
"203","cruzne02_proj",2005,36.9143591320578
"204","seageky01_proj",2011,36.8134617372448
"205","snidedu01_proj",1947,36.6916090584604
"206","harrato01_proj",1971,36.5552664465802
"207","ramirar01_proj",1998,36.4952993384645
"208","leede02_proj",1997,36.4015897370695
"209","santaca01_proj",2010,36.3734232735911
"210","heilmha01_proj",1916,36.1690591237473
"211","cedence01_proj",1970,36.1476623033612
"212","cruzjo01_proj",1970,35.8065226172102
"213","brantmi02_proj",2009,35.558645682304
"214","daviswi02_proj",1960,35.4911269573049
"215","youklke01_proj",2004,35.4439121696494
"216","ellsbja01_proj",2007,35.2754041861225
"217","mattido01_proj",1982,35.2284856419749
"218","hudsoor01_proj",2002,35.1592189724892
"219","cabreas01_proj",2007,35.1139400224241
"220","victosh01_proj",2003,35.0290092058516
"221","wynnji01_proj",1963,34.926194497156
"222","phillbr01_proj",2002,34.8420257713469
"223","barfije01_proj",1981,34.8248997449016
"224","vanslan01_proj",1983,34.8123284431996
"225","butlebr01_proj",1981,34.7997443659083
"226","bakerfr01_proj",1908,34.6644694933949
"227","pradoma01_proj",2006,34.6436703491885
"228","harpebr03_proj",2012,34.5647588660169
"229","lankfra01_proj",1990,34.3735743199733
"230","martest01_proj",2012,34.2211607446195
"231","vizquom01_proj",1989,34.18942609363
"232","riosal01_proj",2004,34.0860482723027
"233","gehrich01_proj",1924,33.9764904004648
"234","greenha01_proj",1933,33.9697303569901
"235","roberbr01_proj",2001,33.9470591606577
"236","cansejo01_proj",1985,33.8602720276642
"237","decindo01_proj",1973,33.7165215502339
"238","rendoan01_proj",2013,33.6102037252168
"239","cirilje01_proj",1994,33.5205369931125
"240","torrejo01_proj",1961,33.3537918576176
"241","escobyu01_proj",2007,33.2372293957457
"242","wilsowi02_proj",1976,33.2301885187889
"243","kinerra01_proj",1946,33.1744651356001
"244","werthja01_proj",2002,33.165726170792
"245","munsoth01_proj",1969,33.0715882770768
"246","turneju01_proj",2009,32.9535627261652
"247","durhara01_proj",1995,32.9039718821963
"248","pinsova01_proj",1958,32.6861352191345
"249","carpema01_proj",2011,32.6104519672209
"250","renteed01_proj",1996,32.5266098192465
"251","crispco01_proj",2002,32.5239420343283
"252","leeca01_proj",1999,32.4585796518879
"253","erstada01_proj",1996,32.4246946164316
"254","spande01_proj",2008,32.2381531414983
"255","frazito01_proj",2011,32.1734080752887
"256","hardyjj01_proj",2005,32.1071011015389
"257","valenjo02_proj",1992,32.093947056433
"258","wellsve01_proj",1999,31.9997916227358
"259","soriaal01_proj",1999,31.8891278301562
"260","morame01_proj",1999,31.7834629381273
"261","headlch01_proj",2007,31.7231602492366
"262","napolmi01_proj",2006,31.6665624709458
"263","gonzaju03_proj",1989,31.6247306172544
"264","gaettga01_proj",1981,31.6244792552727
"265","strawda01_proj",1983,31.5861920529837
"266","mondera01_proj",1993,31.3150629472312
"267","sizemgr01_proj",2004,31.2160406223777
"268","jacksjo01_proj",1908,31.1462705995404
"269","francju01_proj",1982,31.1116130080807
"270","mccovwi01_proj",1959,31.0710877322869
"271","parkeda01_proj",1973,31.070867919154
"272","hamiljo03_proj",2007,31.0689125329743
"273","wanerpa01_proj",1926,31.052712969516
"274","guillca01_proj",1998,31.0480339609547
"275","frymatr01_proj",1990,30.9787548685949
"276","morneju01_proj",2003,30.9481834557827
"277","singlke01_proj",1970,30.506043793507
"278","dobyla01_proj",1947,30.4754335465984
"279","applilu01_proj",1930,30.4385476962316
"280","lansfca01_proj",1978,30.3949648064183
"281","doziebr01_proj",2012,30.3372679268513
"282","gonzaca01_proj",2008,30.1705254399309
"283","whitero01_proj",1965,30.1170691034424
"284","beltbr01_proj",2011,30.09930771171
"285","berrayo01_proj",1946,30.0773380564193
"286","anderbr01_proj",1988,30.0599109435492
"287","reddijo01_proj",2009,30.0500890247504
"288","jordabr01_proj",1992,30.040601322994
"289","byrdma01_proj",2002,29.9199501001893
"290","valenjo03_proj",1992,29.9147917505368
"291","kempma01_proj",2006,29.7637430457597
"292","greensh01_proj",1993,29.5812256044356
"293","crawfsa01_proj",1899,29.5739114260107
"294","alfoned01_proj",1995,29.5047009332986
"295","lemahdj01_proj",2011,29.2503307438556
"296","konerpa01_proj",1997,29.2061366877673
"297","lopezja01_proj",1992,29.1387469132756
"298","winnra01_proj",1998,29.1337985635215
"299","castilu01_proj",1996,29.1018943652113
"300","joynewa01_proj",1986,29.0945690779175
"301","martijd02_proj",2011,29.0582760057891
"302","crawfbr01_proj",2011,28.9694489124311
"303","youngmi02_proj",2000,28.9681629302373
"304","johnsbo01_proj",1933,28.9636625337877
"305","aybarer01_proj",2006,28.9507209928917
"306","bayja01_proj",2003,28.9305970111146
"307","gomezca01_proj",2007,28.8991618385574
"308","hillaa01_proj",2005,28.8982632325241
"309","thompro01_proj",1986,28.8543991070683
"310","tenacge01_proj",1969,28.4752944723967
"311","olivato01_proj",1962,28.3313309005736
"312","wallati01_proj",1980,28.3229026861708
"313","whitero02_proj",1993,28.2335774204516
"314","fieldpr01_proj",2005,28.1229609172987
"315","jacksau01_proj",2010,28.0557273169402
"316","hrbekke01_proj",1981,28.0347347472225
"317","penaca01_proj",2001,27.9698681420801
"318","aparilu01_proj",1956,27.8562279761567
"319","kipnija01_proj",2011,27.8117156365716
"320","lopesda01_proj",1972,27.7872783962349
"321","murphdw01_proj",1978,27.595076022844
"322","perezsa02_proj",2011,27.588501419283
"323","vaughgr01_proj",1989,27.5422495646137
"324","wilsoja02_proj",2001,27.5357393171906
"325","uribeju01_proj",2001,27.3449119176015
"326","swishni01_proj",2004,27.3103002461835
"327","minosmi01_proj",1949,27.1343742781812
"328","cespeyo01_proj",2012,27.1005480164961
"329","walkene01_proj",2009,27.0140894734678
"330","stargwi01_proj",1962,26.912707412441
"331","gibsoki01_proj",1979,26.8578217808826
"332","bournmi01_proj",2006,26.8275235347267
"333","sundbji01_proj",1974,26.6128317388979
"334","dejesda01_proj",2003,26.6005704259967
"335","gantro01_proj",1987,26.4122180968038
"336","fregoji01_proj",1961,26.3827663974848
"337","bruceja01_proj",2008,26.2754969642937
"338","murphda05_proj",1976,26.2318944579879
"339","cabreme01_proj",2005,26.2191720894958
"340","ruizca01_proj",2006,26.2051743512906
"341","simmoal01_proj",1924,26.0905531957156
"342","ramiral03_proj",2008,26.039963397082
"343","abreujo02_proj",2014,26.027666679156
"344","gosligo01_proj",1921,25.9790329120617
"345","blakeca01_proj",1999,25.9116591489399
"346","lowelmi01_proj",1998,25.8122377267749
"347","bogaexa01_proj",2013,25.7678596809202
"348","ethiean01_proj",2006,25.7450888173829
"349","suzukku01_proj",2007,25.7024152874152
"350","fowlede01_proj",2008,25.6513794874987
"351","grissma02_proj",1989,25.6176335213169
"352","varitja01_proj",1998,25.5782785551026
"353","wietema01_proj",2009,25.4968528068644
"354","parrila02_proj",1977,25.4500529747414
"355","figgich01_proj",2002,25.4478886098104
"356","cepedor01_proj",1958,25.4170427514219
"357","colavro01_proj",1955,25.3818461401578
"358","doranbi02_proj",1982,25.3545638455718
"359","bellja01_proj",1986,25.1318508373215
"360","sandopa01_proj",2008,25.1133971399462
"361","ozunama01_proj",2013,25.1113847870191
"362","koskico01_proj",1998,25.0441712549667
"363","friscfr01_proj",1919,24.9954556760116
"364","freehbi01_proj",1961,24.931463330113
"365","segurje01_proj",2012,24.8114156753667
"366","simmote01_proj",1968,24.7957667989706
"367","flickel01_proj",1898,24.7796314996416
"368","semiema01_proj",2013,24.7722244416658
"369","lucrojo01_proj",2010,24.6561086386828
"370","cashno01_proj",1958,24.6514873598767
"371","grudzma01_proj",1995,24.643570758659
"372","dahlebi01_proj",1891,24.6296403082788
"373","scutama01_proj",2002,24.6243088093642
"374","mcdougi01_proj",1951,24.4905035514179
"375","kleskry01_proj",1992,24.483693356163
"376","seweljo01_proj",1920,24.4467227715191
"377","eatonad02_proj",2012,24.3739530852356
"378","mcreyke01_proj",1983,24.3432958544448
"379","doerrbo01_proj",1937,24.2247917075746
"380","rasmuco01_proj",2009,24.2247491459177
"381","puigya01_proj",2013,24.1941160943152
"382","sislege01_proj",1915,24.1169865879057
"383","madlobi01_proj",1973,24.0454912179069
"384","martiti02_proj",1990,24.0108962675764
"385","castrst01_proj",2010,23.9749548718937
"386","hernara02_proj",1999,23.9505682032445
"387","daviser01_proj",1984,23.9111987300982
"388","muellbi02_proj",1996,23.9072267495191
"389","rowanaa01_proj",2001,23.8739399983595
"390","blackch02_proj",2011,23.808761906951
"391","belliro01_proj",1998,23.7159200892662
"392","sweenmi01_proj",1995,23.6243808805039
"393","kennead01_proj",1999,23.553026041924
"394","murphda08_proj",2008,23.536540429835
"395","freesda01_proj",2009,23.4748596335447
"396","perezto01_proj",1964,23.3681310775143
"397","tettlmi01_proj",1984,23.3023095645392
"398","campabe01_proj",1964,23.2308418063439
"399","fostege01_proj",1969,23.0938709020392
"400","mcgeewi01_proj",1982,23.0647672773564
"401","huffau01_proj",2000,23.0576241046682
"402","higgibo02_proj",1995,23.0444377390028
"403","ugglada01_proj",2006,23.024751214253
"404","uptonbj01_proj",2004,22.9596923038555
"405","johnsch04_proj",1994,22.9102675850547
"406","conceda01_proj",1970,22.882719261076
"407","counscr01_proj",1997,22.8681731595004
"408","paganan01_proj",2006,22.8498919817856
"409","jenkige01_proj",1998,22.7871825644423
"410","steinte01_proj",1986,22.7376235043407
"411","howarry01_proj",2004,22.7332257001581
"412","anderga01_proj",1994,22.640256888081
"413","bufordo01_proj",1963,22.5278771693782
"414","ingebr01_proj",2001,22.523621399496
"415","kotsama01_proj",1997,22.4867746964431
"416","desmoia01_proj",2009,22.4643232763616
"417","matsuhi01_proj",2003,22.4516006359777
"418","downibr01_proj",1973,22.450662586197
"419","porteda02_proj",1971,22.4480464121889
"420","bordimi01_proj",1990,22.3544876468322
"421","greerru01_proj",1994,22.3499142848626
"422","floydcl01_proj",1993,22.1935842617787
"423","burrepa01_proj",2000,22.164392702183
"424","stewash01_proj",1995,22.1226686003234
"425","cabreor01_proj",1997,22.1124998673627
"426","calhoko01_proj",2012,22.1060659726841
"427","vaughmo01_proj",1991,22.1034676575718
"428","kellech01_proj",1939,22.0609283412063
"429","nixontr01_proj",1996,22.0214023555105
"430","davisch02_proj",2008,21.9972434760686
"431","caminke01_proj",1987,21.9865570848331
"432","gregodi01_proj",2012,21.9506098439436
"433","lowrije01_proj",2008,21.9022867128384
"434","willijo03_proj",2004,21.8900554471086
"435","ibanera01_proj",1997,21.8709817975073
"436","dunnad01_proj",2001,21.7987054053464
"437","petrori01_proj",1963,21.6926019645727
"438","moustmi01_proj",2011,21.6357226877753
"439","aloufe01_proj",1958,21.5883798414832
"440","eckstda01_proj",2001,21.5743649192907
"441","oliveal01_proj",1968,21.5712672246398
"442","davisch01_proj",1981,21.534638737352
"443","camparo01_proj",1948,21.5029467866814
"444","bonilbo01_proj",1986,21.4911986419408
"445","slaugen01_proj",1938,21.3564280443167
"446","smithlo01_proj",1978,21.3560531025455
"447","stanked01_proj",1943,21.3374685166571
"448","hackst01_proj",1932,21.2728444397642
"449","gutiefr01_proj",2006,21.2534230078843
"450","bartlja01_proj",2004,21.2463042256829
"451","deshide01_proj",1990,21.245570935199
"452","seitzke01_proj",1986,21.1654006574774
"453","pillake01_proj",2013,21.1641784055438
"454","johnske05_proj",2005,21.1587938318774
"455","whitebi03_proj",1956,21.0279176677684
"456","floodcu01_proj",1957,20.9836386859993
"457","drewst01_proj",2006,20.963171578148
"458","guerrpe01_proj",1978,20.9305547920328
"459","darkal01_proj",1946,20.8906431748025
"460","dyeje01_proj",1996,20.8449891737317
"461","otisam01_proj",1967,20.838017184692
"462","randajo01_proj",1995,20.8267696923099
"463","ramoswi01_proj",2010,20.790004463081
"464","infanom01_proj",2002,20.7148180414441
"465","terrybi01_proj",1923,20.6913633987101
"466","cozarza01_proj",2011,20.6567618615254
"467","youngch04_proj",2006,20.5940356693609
"468","marisro01_proj",1957,20.5900545659645
"469","cruzjo02_proj",1997,20.4350047434686
"470","rayjo01_proj",1981,20.3983016971553
"471","hargrmi01_proj",1974,20.356026864791
"472","maybica01_proj",2007,20.2792502086645
"473","hayesvo01_proj",1981,20.2684275127217
"474","hosmeer01_proj",2011,20.2582770065911
"475","fletcsc01_proj",1981,20.1697347679931
"476","cronijo01_proj",1926,20.1196624264893
"477","johnsla03_proj",1987,20.1173071967995
"478","overbly01_proj",2003,20.1133248915456
"479","elliobo01_proj",1939,20.060767830584
"480","iannech01_proj",2006,20.0399102043686
"481","willsma01_proj",1959,19.9720935263601
"482","carroja01_proj",2002,19.9462631263748
"483","mosebll01_proj",1980,19.9137655912617
"484","galaran01_proj",1985,19.7739002239278
"485","santibe01_proj",1986,19.7261142978234
"486","joycema01_proj",2008,19.7220732029238
"487","hidalri01_proj",1997,19.681326725163
"488","brocklo01_proj",1961,19.6387602822137
"489","maddoga01_proj",1972,19.6159243906238
"490","rivermi01_proj",1970,19.5853991969079
"491","gilliji01_proj",1953,19.5213906187516
"492","mitchke01_proj",1984,19.5178906445603
"493","pierrju01_proj",2000,19.5171406622716
"494","killeha01_proj",1954,19.4975671885916
"495","krukjo01_proj",1986,19.4574296452833
"496","cuddymi01_proj",2001,19.4323130225346
"497","montemi01_proj",2006,19.3296263538979
"498","greenmi01_proj",1985,19.3254285293578
"499","hartco01_proj",2005,19.3173226781166
"500","garvest01_proj",1970,19.211953920343
"501","colliji01_proj",1895,19.2074785767161
"502","boonebr01_proj",1992,19.1587248759738
"503","callijo01_proj",1958,19.1123504351298
"504","burkeje01_proj",1890,19.0621810151623
"505","dickebi01_proj",1928,18.9460326781914
"506","evereca01_proj",1993,18.9052904823289
"507","moralke01_proj",2006,18.8483032178599
"508","coopece01_proj",1971,18.78311329765
"509","hermabi01_proj",1931,18.7698997444363
"510","buhneja01_proj",1987,18.769322845306
"511","willine01_proj",1880,18.6741984552872
"512","blairpa01_proj",1965,18.541323709659
"513","barmecl01_proj",2003,18.4952511819573
"514","scottge02_proj",1966,18.4765355346106
"515","griffke01_proj",1973,18.4756769313209
"516","mageesh01_proj",1904,18.4739195484991
"517","cochrmi01_proj",1925,18.3752333170317
"518","pendlte01_proj",1984,18.3369400621925
"519","smallro02_proj",1975,18.28177567071
"520","lezcasi01_proj",1974,18.2276005254494
"521","bradlmi01_proj",2000,18.2248332028383
"522","sanchfr01_proj",2002,18.2043047285569
"523","puntoni01_proj",2001,18.1547676090951
"524","loducpa01_proj",1998,18.1126184700885
"525","larocad01_proj",2004,18.10622536173
"526","sexsori01_proj",1997,18.0621677735865
"527","velarra01_proj",1987,18.0117023420522
"528","moneydo01_proj",1968,18.005416823346
"529","rizzuph01_proj",1941,17.9806810455633
"530","sanchre01_proj",1991,17.9122458251122
"531","medwijo01_proj",1932,17.907579685643
"532","parrage01_proj",2009,17.9038820971538
"533","stephve01_proj",1941,17.8257910976275
"534","guzmacr01_proj",1999,17.6811001624152
"535","gorege01_proj",1880,17.6339848343993
"536","gordode01_proj",2011,17.6207263437206
"537","averiea01_proj",1930,17.6201513235689
"538","baineha01_proj",1980,17.6118034743001
"539","rosenal01_proj",1947,17.6054871602038
"540","veachbo01_proj",1912,17.5852827435376
"541","belanma01_proj",1965,17.5616783936516
"542","jayjo02_proj",2010,17.4317070712051
"543","camildo01_proj",1933,17.1718469901329
"544","rossco01_proj",2003,17.0409171610896
"545","blaloha01_proj",2002,17.0246032564484
"546","caseyse01_proj",1997,16.9892048656483
"547","forsylo01_proj",2011,16.9620162743576
"548","coninje01_proj",1990,16.9374468205375
"549","lazzeto01_proj",1926,16.9229940246369
"550","bennech01_proj",1880,16.8888315239325
"551","dunlafr01_proj",1880,16.8434992963646
"552","kellyki01_proj",1880,16.8207602044895
"553","vidrojo01_proj",1997,16.7736728451513
"554","daviskh01_proj",2013,16.6851716449036
"555","davisra01_proj",2006,16.6308096859447
"556","lindad01_proj",2006,16.5378879987459
"557","groatdi01_proj",1952,16.3798731473025
"558","fletcar01_proj",1909,16.3588769361261
"559","weeksri01_proj",2003,16.3536519275964
"560","aurilri01_proj",1995,16.3451250304932
"561","gilkebe01_proj",1990,16.3382172595432
"562","loneyja01_proj",2006,16.3216882640712
"563","sciosmi01_proj",1980,16.2889988516829
"564","bellge02_proj",1981,16.2760467842091
"565","gagnegr01_proj",1983,16.2344406545788
"566","escobed01_proj",2011,16.1983429636773
"567","credejo01_proj",2000,16.0189710119825
"568","jennihu01_proj",1892,15.9976002784012
"569","prattde01_proj",1912,15.908753505537
"570","loretma01_proj",1995,15.8879855937303
"571","paytoja01_proj",1998,15.8534057404414
"572","matthga02_proj",1999,15.8235361728278
"573","younger01_proj",1992,15.7465743964438
"574","lugoju01_proj",2000,15.5786952011939
"575","allisbo01_proj",1958,15.5773544715961
"576","kearnau01_proj",2002,15.5437435273493
"577","burnije01_proj",1993,15.5420691253913
"578","cliftha01_proj",1934,15.4963475335562
"579","thompja01_proj",1976,15.4778255896821
"580","ludwiry01_proj",2002,15.4389638130477
"581","bergewa01_proj",1930,15.3983187405897
"582","saxst01_proj",1981,15.3588966706652
"583","thompsa01_proj",1885,15.3504136407701
"584","izturma01_proj",2004,15.324898488983
"585","baergca01_proj",1990,15.3211489887086
"586","bellda01_proj",1995,15.3148482910894
"587","millake01_proj",1998,15.2436074911691
"588","escobal02_proj",2008,15.2311651376043
"589","gordosi01_proj",1941,15.2011840427811
"590","pettiga01_proj",1982,15.186470676015
"591","lawtoma02_proj",1995,15.1709132804089
"592","cartyri01_proj",1964,15.1259659716328
"593","butlebi03_proj",2007,15.026249610625
"594","blausje01_proj",1987,15.0177437651936
"595","tinkejo01_proj",1902,15.0161742760762
"596","ausmubr01_proj",1993,14.9460211890853
"597","smithse01_proj",2007,14.8617820327743
"598","javiest01_proj",1984,14.8114581479791
"599","herrto01_proj",1979,14.8072366614746
"600","callaal01_proj",2006,14.7346396004718
"601","northbi01_proj",1971,14.6396500715227
"602","foxne01_proj",1947,14.5079385769577
"603","davisgl01_proj",1984,14.431997598241
"604","booneaa01_proj",1997,14.3843172450687
"605","hairsje02_proj",1998,14.3727577496385
"606","catalfr01_proj",1997,14.3688242285731
"607","huntro01_proj",1963,14.3125132415855
"608","nevinph01_proj",1995,14.2900165479168
"609","francje02_proj",2005,14.2676147893421
"610","mientdo01_proj",1998,14.2379888558805
"611","jeffegr01_proj",1988,14.2363184917224
"612","bradlph01_proj",1983,14.1765542658057
"613","hendeda01_proj",1981,14.1284962219768
"614","hornebo01_proj",1978,14.0178615625615
"615","wheatza01_proj",1909,14.0095549830049
"616","trumbma01_proj",2010,13.9744941146007
